Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,13.90,37.40,0.68,30.30,16.44,10.23,5.52,0.41,33.17,0.09,0.67,NA,NA,NA,NA,21.20,76.01,1.19,91.80,NA,0.00,NA,715.95,NA
2022-01-02 00:00:00,14.20,32.03,0.69,25.53,14.03,10.00,5.56,0.28,18.89,0.06,0.46,NA,NA,NA,NA,21.45,70.22,1.38,89.28,NA,0.00,NA,715.42,NA
2022-01-03 00:00:00,28.20,68.09,0.89,38.66,20.97,11.09,5.65,0.40,27.36,0.10,0.67,NA,NA,NA,NA,21.12,68.86,1.12,94.39,NA,0.00,NA,714.95,NA
2022-01-04 00:00:00,41.85,84.31,0.86,37.09,20.12,9.59,5.64,0.41,27.03,0.10,0.67,NA,NA,NA,NA,20.79,67.36,1.12,97.36,NA,0.00,NA,714.80,NA
2022-01-05 00:00:00,48.42,98.14,0.65,42.34,22.64,9.85,5.70,0.48,24.79,0.11,0.80,NA,NA,NA,NA,20.90,64.97,0.98,110.90,NA,0.00,NA,714.82,NA
2022-01-06 00:00:00,33.49,77.74,0.58,30.55,16.62,10.15,5.61,0.39,30.62,0.09,0.66,NA,NA,NA,NA,21.46,68.42,1.18,98.86,NA,0.00,NA,714.06,NA
2022-01-07 00:00:00,29.69,72.35,0.61,30.10,16.29,10.78,5.75,0.39,27.91,0.10,0.64,NA,NA,NA,NA,22.13,66.85,1.18,98.31,NA,0.00,NA,714.25,NA
2022-01-08 00:00:00,31.69,69.38,0.63,27.16,14.95,10.63,5.60,0.38,25.13,0.10,0.63,NA,NA,NA,NA,21.85,70.10,1.07,104.66,NA,0.00,NA,714.63,NA
2022-01-09 00:00:00,29.85,62.42,0.79,28.16,15.28,10.11,5.45,0.34,26.51,0.09,0.57,NA,NA,NA,NA,22.47,67.68,1.00,102.54,NA,0.00,NA,713.68,NA
2022-01-10 00:00:00,31.20,76.42,0.65,35.36,19.19,11.23,5.84,0.40,27.43,0.09,0.65,NA,NA,NA,NA,22.62,66.07,0.99,104.71,NA,0.00,NA,713.54,NA
2022-01-11 00:00:00,20.94,63.45,0.75,33.33,18.15,11.53,5.78,0.40,25.60,0.08,0.65,NA,NA,NA,NA,22.90,64.98,1.12,112.17,NA,0.00,NA,713.51,NA
2022-01-12 00:00:00,37.91,88.82,1.12,40.90,22.23,11.33,5.86,0.64,22.45,0.14,1.05,NA,NA,NA,NA,22.81,68.71,1.16,147.95,NA,0.00,NA,713.30,NA
2022-01-13 00:00:00,37.54,109.56,2.08,51.71,27.41,10.92,5.73,0.78,30.65,0.21,1.54,NA,NA,NA,NA,22.81,62.62,1.16,179.90,NA,0.00,NA,713.00,NA
2022-01-14 00:00:00,40.24,134.83,3.47,52.07,28.03,12.99,5.65,0.94,37.53,0.21,1.54,NA,NA,NA,NA,22.36,59.90,0.78,146.59,NA,0.00,NA,712.92,NA
2022-01-15 00:00:00,34.03,104.52,1.38,43.58,23.71,14.29,5.72,0.57,34.56,0.13,0.93,NA,NA,NA,NA,23.11,59.52,0.69,127.06,NA,0.00,NA,713.35,NA
2022-01-16 00:00:00,19.60,43.54,0.59,21.37,11.80,13.57,5.59,0.29,25.27,0.08,0.48,NA,NA,NA,NA,22.47,68.82,1.29,88.79,NA,0.00,NA,714.34,NA
2022-01-17 00:00:00,15.18,71.25,0.67,28.25,14.67,11.34,5.57,0.35,25.30,0.08,0.58,NA,NA,NA,NA,21.27,71.53,1.37,88.62,NA,0.00,NA,715.52,NA
2022-01-18 00:00:00,21.62,81.17,1.20,35.74,19.24,11.07,5.71,0.40,30.13,0.09,0.66,NA,NA,NA,NA,21.23,66.66,1.06,93.15,NA,0.00,NA,714.99,NA
2022-01-19 00:00:00,33.67,95.30,1.42,43.56,23.59,12.02,5.72,0.55,32.95,0.13,0.90,NA,NA,NA,NA,21.90,61.14,0.92,121.61,NA,0.00,NA,713.98,NA
2022-01-20 00:00:00,69.55,201.60,4.29,71.15,38.05,17.05,5.87,1.24,28.17,0.28,2.04,NA,NA,NA,NA,21.33,56.39,0.63,142.07,NA,0.00,NA,712.72,NA
2022-01-21 00:00:00,64.82,203.14,4.96,75.96,41.13,15.20,5.86,1.08,33.62,0.35,2.56,NA,NA,NA,NA,22.98,55.52,0.75,173.83,NA,0.00,NA,712.87,NA
2022-01-22 00:00:00,65.62,202.79,2.88,68.70,36.20,18.92,5.65,1.12,18.37,0.38,2.78,NA,NA,NA,NA,22.88,57.78,1.04,200.54,NA,0.00,NA,712.02,NA
2022-01-23 00:00:00,35.70,124.09,2.70,53.54,28.26,21.82,5.65,0.91,18.78,0.22,1.57,NA,NA,NA,NA,23.46,49.58,0.93,220.07,NA,0.00,NA,711.70,NA
2022-01-24 00:00:00,27.38,95.37,3.18,55.56,30.86,23.41,5.70,0.41,25.65,0.19,1.35,NA,NA,NA,NA,23.22,49.81,0.87,203.68,NA,0.00,NA,711.55,NA
2022-01-25 00:00:00,45.74,137.97,2.92,46.63,26.35,27.97,5.91,0.33,30.74,0.15,1.07,NA,NA,NA,NA,22.46,54.30,0.88,170.95,NA,0.00,NA,711.57,NA
2022-01-26 00:00:00,33.99,95.65,2.12,33.82,19.67,22.23,5.72,0.20,24.26,0.09,0.66,NA,NA,NA,NA,22.59,61.27,1.06,131.40,NA,0.00,NA,711.82,NA
2022-01-27 00:00:00,29.71,75.26,2.92,33.32,20.10,26.13,5.90,0.19,21.94,0.09,0.65,NA,NA,NA,NA,22.13,68.55,1.28,106.47,NA,0.00,NA,712.27,NA
2022-01-28 00:00:00,37.08,115.20,3.00,33.55,20.28,23.72,5.68,0.29,28.40,0.08,0.60,NA,NA,NA,NA,21.22,68.68,1.40,91.16,NA,0.00,NA,713.39,NA
2022-01-29 00:00:00,42.60,124.92,2.89,34.56,20.72,19.71,5.93,0.41,27.32,0.09,0.67,NA,NA,NA,NA,21.68,66.71,1.21,92.04,NA,0.00,NA,714.09,NA
2022-01-30 00:00:00,36.82,101.27,2.94,32.32,19.57,20.33,5.88,0.42,22.15,0.10,0.69,NA,NA,NA,NA,23.55,64.77,1.01,106.20,NA,0.00,NA,713.47,NA
2022-01-31 00:00:00,46.88,130.62,2.98,49.29,28.46,17.43,5.77,0.68,22.21,0.15,1.12,NA,NA,NA,NA,24.11,64.28,0.91,108.01,NA,0.00,NA,712.85,NA
2022-02-01 00:00:00,53.83,128.62,3.03,38.88,23.05,16.14,5.76,0.49,29.68,0.11,0.81,NA,NA,NA,NA,24.11,63.53,0.96,101.08,NA,0.00,NA,712.44,NA
2022-02-02 00:00:00,54.08,132.59,2.85,45.70,26.63,17.06,5.81,0.52,39.94,0.12,0.85,NA,NA,NA,NA,24.00,59.39,0.88,106.09,NA,0.00,NA,712.84,NA
2022-02-03 00:00:00,66.08,153.09,3.62,58.65,33.57,16.85,5.88,0.83,34.93,0.19,1.37,NA,NA,NA,NA,23.26,62.59,1.01,162.38,NA,0.00,NA,712.77,NA
2022-02-04 00:00:00,46.25,146.27,4.89,66.36,37.97,16.48,5.74,1.21,32.05,0.27,1.99,NA,NA,NA,NA,24.17,49.88,1.11,217.47,NA,0.00,NA,711.68,NA
2022-02-05 00:00:00,54.85,140.86,3.16,45.78,26.73,20.71,5.90,0.68,37.66,0.15,1.10,NA,NA,NA,NA,23.33,58.18,0.94,114.05,NA,0.00,NA,712.05,NA
2022-02-06 00:00:00,40.34,86.40,3.03,28.51,17.64,17.71,5.77,0.35,22.20,0.08,0.57,NA,NA,NA,NA,23.28,63.71,1.21,96.15,NA,0.00,NA,713.76,NA
2022-02-07 00:00:00,38.22,95.88,3.07,39.58,23.47,14.97,5.69,0.50,30.53,0.12,0.83,NA,NA,NA,NA,23.24,63.57,1.07,101.21,NA,0.00,NA,714.24,NA
2022-02-08 00:00:00,38.25,105.66,3.02,36.26,21.74,13.73,5.76,0.40,22.94,0.10,0.66,NA,NA,NA,NA,22.89,61.28,1.04,94.72,NA,0.00,NA,713.48,NA
2022-02-09 00:00:00,37.07,99.06,3.06,35.28,21.25,12.57,5.98,0.37,26.30,0.09,0.61,NA,NA,NA,NA,22.19,61.07,1.43,89.55,NA,0.00,NA,713.35,NA
2022-02-10 00:00:00,31.66,99.16,3.15,45.61,26.82,9.80,5.82,0.46,35.23,0.11,0.75,NA,NA,NA,NA,22.19,54.86,1.17,92.88,NA,0.00,NA,713.11,NA
2022-02-11 00:00:00,30.87,116.69,3.45,48.74,28.41,9.74,5.90,0.43,30.86,0.10,0.71,NA,NA,NA,NA,22.58,47.21,1.19,102.02,NA,0.00,NA,712.87,NA
2022-02-12 00:00:00,23.00,72.54,2.96,37.14,22.10,10.83,5.79,0.36,27.61,0.08,0.59,NA,NA,NA,NA,22.76,57.15,1.32,90.54,NA,0.00,NA,712.73,NA
2022-02-13 00:00:00,27.74,76.02,2.92,36.12,21.59,10.90,5.72,0.36,30.02,0.09,0.60,NA,NA,NA,NA,22.85,60.12,1.13,95.20,NA,0.00,NA,712.21,NA
2022-02-14 00:00:00,33.82,94.11,2.80,41.89,24.39,10.25,5.74,0.42,24.61,0.10,0.70,NA,NA,NA,NA,22.90,56.29,1.09,97.50,NA,0.00,NA,711.99,NA
2022-02-15 00:00:00,42.48,108.74,3.03,40.79,24.03,10.44,5.69,0.39,24.29,0.10,0.64,NA,NA,NA,NA,22.84,61.23,1.20,102.43,NA,0.00,NA,712.09,NA
2022-02-16 00:00:00,42.17,107.66,2.79,42.76,24.94,10.26,5.74,0.40,28.04,0.10,0.66,NA,NA,NA,NA,22.45,58.77,1.15,96.75,NA,0.00,NA,710.92,NA
2022-02-17 00:00:00,45.75,112.39,2.89,44.86,26.17,9.76,5.93,0.39,34.56,0.10,0.64,NA,NA,NA,NA,23.49,53.38,1.22,93.51,NA,0.00,NA,710.26,NA
