Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,13.50,28.36,18.91,16.08,33.00,2.30,7.01,0.10,18.76,0.50,1.50,NA,NA,0.40,0.30,NA,83.92,0.93,191.38,NA,NA,54.71,923.25,0.04
2022-01-02 00:00:00,12.67,27.15,18.92,16.08,33.00,2.30,6.99,0.10,19.68,0.50,1.50,NA,NA,0.40,0.30,NA,93.33,0.93,86.44,NA,NA,73.18,921.95,0.07
2022-01-03 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-04 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-05 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-06 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-07 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-08 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-09 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-10 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-01-11 00:00:00,23.41,138.88,17.98,22.80,40.83,9.69,7.48,0.13,20.47,0.50,1.50,NA,NA,0.40,0.30,NA,59.95,1.08,202.50,NA,NA,225.05,932.62,-0.06
2022-01-12 00:00:00,28.75,80.59,25.52,22.01,42.73,9.36,7.19,0.14,24.35,0.50,1.50,NA,NA,0.40,0.30,NA,75.30,1.02,212.44,NA,NA,160.94,935.96,0.00
2022-01-13 00:00:00,29.55,77.94,21.57,19.67,41.25,9.36,7.03,0.15,30.69,0.50,1.50,NA,NA,0.40,0.30,NA,68.78,0.96,176.19,NA,NA,150.29,940.89,-0.02
2022-01-14 00:00:00,27.36,73.90,17.03,17.38,34.41,9.36,6.99,0.15,29.93,0.56,1.65,NA,NA,0.44,0.30,NA,63.59,0.95,209.05,NA,NA,133.73,944.18,-0.06
2022-01-15 00:00:00,29.65,87.12,11.78,14.75,26.54,9.36,7.00,0.15,31.08,0.62,1.83,NA,NA,0.48,0.30,NA,63.68,0.96,209.60,NA,NA,138.63,961.58,-0.11
2022-01-16 00:00:00,29.60,87.01,11.78,14.75,26.54,9.36,7.00,0.15,31.48,0.62,1.83,NA,NA,0.48,0.30,NA,74.92,1.11,203.56,NA,NA,135.39,957.34,-0.06
2022-01-17 00:00:00,29.54,87.01,12.77,15.34,95.26,9.67,6.99,0.89,60.26,2.60,1.83,NA,NA,0.48,0.30,NA,76.07,1.08,167.30,NA,NA,139.30,968.12,-0.03
2022-01-18 00:00:00,29.64,87.02,14.07,12.79,96.35,9.38,7.16,1.48,56.92,4.92,1.83,NA,NA,0.48,0.30,NA,72.35,1.05,193.37,NA,NA,144.67,965.59,-0.00
