Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,25.848229166666666,50.681875,11.977708333333332,15.9453125,36.365833333333335,11.3028125,12.618437499999999,0.7363541666666666,27.41208333333333,0.4110069444444444,1.4481597222222222,,,1.6723263888888888,0.883125,,62.91677083333334,,,,,112.02958333333333,773.9947916666666,-0.16520833333333332
2023-01-02,25.676111111111112,40.74722222222223,11.967743055555557,15.929618055555556,36.201875,11.280000000000001,13.136770833333335,0.7379861111111111,27.406944444444445,0.4105208333333333,1.4496874999999998,,,1.6681944444444445,0.8770138888888889,,64.63430555555556,,,,,119.50586805555555,776.7239583333334,-0.16604166666666667
2023-01-03,33.72947916666667,40.72947916666667,11.996562500000001,15.974166666666667,36.391979166666665,11.303125,10.5240625,0.7354166666666666,27.346354166666668,0.4125347222222222,1.4514930555555556,,,1.673125,0.8829861111111111,,71.29572916666667,,,,,95.72791666666666,775.1010416666667,-0.15604166666666666
2023-01-04,39.161770833333335,46.16177083333333,11.981250000000001,16.036770833333332,36.31072916666667,11.240625,9.746666666666668,0.7384375,27.3215625,0.4125347222222222,1.454236111111111,,,1.6804513888888888,0.8817013888888888,,70.70364583333334,,,,,101.49364583333333,775.1,-0.1525
2023-01-05,32.9496875,41.09583333333334,11.979895833333332,16.0415625,36.3175,11.313229166666666,12.308645833333335,0.7338541666666667,28.043645833333333,0.41027777777777774,1.4534375,,,1.6738541666666666,0.8793402777777778,,76.14218749999999,,,,,77.47302083333334,775.8468750000001,-0.1628125
2023-01-06,44.24086805555555,52.268368055555555,12.005208333333334,15.943263888888888,36.50184027777778,11.312272727272727,8.821388888888889,0.7391666666666666,25.809583333333332,0.4117013888888889,1.4546527777777778,,,1.6718055555555555,0.8783680555555556,,73.35979166666667,,,,,101.70756944444445,770.9713768115943,-0.19649305555555555
2023-01-07,37.358645833333334,51.481875,12.061770833333334,16.0228125,36.160000000000004,11.3271875,10.189895833333333,0.7417708333333333,27.595520833333335,0.41059027777777773,1.4541666666666666,,,1.6793055555555556,0.8789236111111111,,73.056875,,,,,107.5884375,774.853125,-0.158125
2023-01-08,51.47260416666666,70.47260416666667,12.024583333333332,15.976979166666666,36.3246875,11.303229166666666,10.131354166666666,0.7351041666666666,27.51552083333333,0.4108680555555555,1.4472916666666666,,,1.6587152777777778,0.8772916666666667,,69.065625,,,,,107.5434375,774.4916666666667,-0.15479166666666666
2023-01-09,50.90739583333333,69.90739583333333,12.033333333333333,16.034895833333334,36.337291666666665,11.323229166666666,11.428333333333333,0.7402083333333334,27.437812500000003,0.4116666666666666,1.4508680555555555,,,1.6710416666666665,0.8807638888888888,,56.31729166666667,,,,,118.58447916666667,778.7395833333334,-0.17
2023-01-10,36.678645833333334,55.67864583333333,12.064166666666667,15.944756944444444,36.28774305555556,11.277222222222221,10.390208333333334,0.7377430555555556,27.700555555555553,0.41149305555555554,1.4459722222222222,,,1.669826388888889,0.8805902777777778,,63.016979166666665,,,,,121.92822916666667,775.8486111111112,-0.1589236111111111
2023-01-11,42.994749999999996,61.98075,11.99532608695652,16.023478260869567,36.40380434782609,11.253840579710143,14.268068181818181,0.7380434782608696,26.908522727272725,0.4106521739130435,1.4643840579710143,,,1.6576086956521738,0.8816304347826087,,52.20619565217392,,,,,106.98858695652174,770.5381578947369,-0.16978260869565218
2023-01-12,,,11.963402777777778,15.922534722222222,36.28295138888889,11.259818840579712,10.229963768115942,0.7348611111111111,27.241319444444443,0.4111805555555555,1.4487847222222223,,,1.661284722222222,0.8796527777777778,,48.23173611111111,,,,,129.49850694444444,761.6982638888888,-0.1687847222222222
2023-01-13,,,12.038645833333334,16.0734375,36.240138888888886,11.343333333333334,10.27329861111111,0.7405555555555555,27.417604166666667,0.414375,1.4503125,,,1.6647222222222222,0.8771874999999999,,52.334131944444444,,,,,102.1121875,769.6072916666667,-0.13864583333333333
