Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-28 00:00:00,30.05,90.37,5.80,22.81,18.60,4.51,3.67,0.95,49.09,0.00,0.00,NA,NA,NA,NA,NA,67.62,0.56,184.41,NA,NA,93.43,922.14,-0.00
2021-01-29 00:00:00,9.68,97.25,NA,NA,0.00,2.30,3.18,0.90,43.47,0.00,0.00,NA,NA,NA,NA,NA,83.89,0.55,181.85,NA,NA,82.36,942.53,0.06
2021-01-30 00:00:00,9.68,97.39,2.20,23.77,8.12,3.55,4.16,1.09,47.24,0.00,0.00,NA,NA,NA,NA,NA,62.53,0.55,182.83,NA,NA,118.91,923.34,-0.03
2021-01-31 00:00:00,11.25,85.91,1.08,26.57,18.28,4.78,5.46,1.00,48.92,0.00,0.00,NA,NA,NA,NA,NA,62.61,0.46,186.39,NA,NA,121.63,899.50,-0.04
2021-02-01 00:00:00,12.95,86.68,1.94,26.39,28.34,5.98,6.38,1.22,41.16,0.00,0.00,NA,NA,NA,NA,NA,62.89,0.39,197.40,NA,NA,104.88,904.74,-0.05
2021-02-02 00:00:00,NA,37.96,5.65,25.57,30.96,5.66,6.90,0.80,47.83,0.00,0.00,NA,NA,NA,NA,NA,65.20,0.44,189.58,NA,NA,123.24,901.31,-0.03
2021-02-03 00:00:00,47.53,0.10,6.63,19.17,25.80,5.90,2.65,0.21,51.10,0.00,0.00,NA,NA,NA,NA,NA,77.42,0.43,198.14,NA,NA,95.52,889.59,0.04
2021-02-04 00:00:00,46.51,56.91,6.50,35.20,41.70,4.97,4.21,0.21,53.73,0.00,0.00,NA,NA,NA,NA,NA,54.31,0.41,191.89,NA,NA,118.60,894.41,-0.07
2021-02-05 00:00:00,43.68,151.66,5.90,25.26,30.35,4.64,3.49,1.34,51.99,0.00,0.00,NA,NA,NA,NA,NA,56.19,0.42,195.82,NA,NA,115.35,801.79,-0.09
2021-02-06 00:00:00,42.92,201.29,5.11,31.80,36.91,2.96,3.28,0.80,56.45,0.00,0.00,NA,NA,NA,NA,NA,53.53,0.38,200.90,NA,NA,118.50,785.86,-0.10
2021-02-07 00:00:00,36.80,231.07,7.02,45.36,52.38,4.86,3.84,0.95,56.19,0.00,0.00,NA,NA,NA,NA,NA,41.00,0.35,214.68,NA,NA,122.04,853.34,-0.18
2021-02-08 00:00:00,35.66,216.59,6.09,26.14,58.28,4.76,3.93,1.41,56.44,0.00,0.00,NA,NA,NA,NA,NA,49.16,0.36,210.28,NA,NA,57.00,814.71,-0.11
2021-02-09 00:00:00,42.86,159.79,11.45,48.10,59.55,4.30,3.97,1.53,50.75,0.00,0.00,NA,NA,NA,NA,NA,55.49,0.39,186.63,NA,NA,120.04,821.78,-0.08
2021-02-10 00:00:00,31.13,184.42,3.79,45.20,44.85,5.50,3.14,1.19,48.88,0.00,0.00,NA,NA,NA,NA,NA,50.04,0.41,179.17,NA,NA,124.91,788.15,-0.12
2021-02-11 00:00:00,31.16,177.87,2.59,31.51,29.81,5.58,4.56,1.11,54.28,0.00,0.00,NA,NA,NA,NA,NA,54.73,0.39,175.13,NA,NA,109.11,783.32,-0.09
2021-02-12 00:00:00,29.06,157.67,2.41,28.25,28.06,3.96,3.24,0.79,55.84,0.00,0.00,NA,NA,NA,NA,NA,47.49,0.33,181.68,NA,NA,162.41,796.79,-0.15
2021-02-13 00:00:00,29.89,151.60,7.93,54.06,59.43,5.45,4.61,1.15,44.44,0.00,0.00,NA,NA,NA,NA,NA,52.35,0.42,184.17,NA,NA,158.03,799.07,-0.12
2021-02-14 00:00:00,38.89,155.31,11.97,65.41,69.17,5.12,4.44,1.51,52.52,0.00,0.00,NA,NA,NA,NA,NA,49.98,0.49,182.40,NA,NA,151.97,801.04,-0.12
2021-02-15 00:00:00,28.20,161.98,3.47,36.64,38.98,6.00,3.56,2.60,53.81,0.00,0.00,NA,NA,NA,NA,NA,47.34,0.42,183.75,NA,NA,135.26,793.83,-0.13
2021-02-16 00:00:00,30.74,162.51,6.36,57.21,62.68,5.15,3.78,1.11,57.06,0.00,0.00,NA,NA,NA,NA,NA,54.70,0.45,171.31,NA,NA,122.58,788.68,-0.08
2021-02-17 00:00:00,30.83,160.51,4.89,40.03,44.91,4.74,3.89,0.99,56.99,0.00,0.00,NA,NA,NA,NA,NA,47.40,0.44,174.56,NA,NA,132.41,794.80,-0.13
2021-02-18 00:00:00,30.67,156.96,4.35,25.36,29.71,6.38,3.94,0.91,60.72,0.00,0.00,NA,NA,NA,NA,NA,65.24,0.51,174.39,NA,NA,132.95,796.95,-0.04
2021-02-19 00:00:00,35.55,144.45,4.25,29.11,32.94,5.92,3.22,1.95,47.93,0.00,0.00,NA,NA,NA,NA,NA,68.18,0.32,199.02,NA,NA,140.56,788.67,-0.05
2021-02-20 00:00:00,27.90,118.62,2.66,18.10,18.93,4.25,3.37,1.34,26.86,0.00,0.00,NA,NA,NA,NA,NA,79.71,0.39,214.15,NA,NA,112.90,779.83,0.01
2021-02-21 00:00:00,23.16,94.25,2.85,17.68,19.56,4.69,1.27,1.02,30.75,0.00,0.00,NA,NA,NA,NA,NA,84.33,0.21,182.76,NA,NA,112.15,780.69,0.03
2021-02-22 00:00:00,20.87,73.21,3.09,28.91,30.90,6.43,3.95,1.27,30.08,0.00,0.00,NA,NA,NA,NA,NA,73.68,0.30,185.31,NA,NA,127.21,853.69,0.00
2021-02-23 00:00:00,23.17,93.99,2.58,16.06,18.23,4.40,3.42,1.45,34.84,0.00,0.00,NA,NA,NA,NA,NA,61.43,0.39,180.25,NA,NA,126.02,909.90,-0.04
2021-02-24 00:00:00,28.98,285.72,2.35,28.29,28.15,4.20,4.13,1.14,51.88,0.00,0.00,NA,NA,NA,NA,NA,54.06,0.41,173.69,NA,NA,134.00,923.15,-0.08
2021-02-25 00:00:00,30.47,275.20,2.57,66.23,53.89,6.57,3.53,1.76,47.86,0.00,0.00,NA,NA,NA,NA,NA,44.96,0.41,181.18,NA,NA,135.57,918.43,-0.15
2021-02-26 00:00:00,35.50,96.36,2.35,46.79,12.36,18.32,2.82,1.85,46.89,0.00,0.00,NA,NA,NA,NA,NA,40.41,0.43,185.81,NA,NA,135.27,917.73,-0.16
2021-02-27 00:00:00,33.39,110.22,2.84,52.69,53.47,5.19,3.62,1.59,61.29,0.00,0.00,NA,NA,NA,NA,NA,30.28,0.40,186.93,NA,NA,160.48,926.03,-0.21
2021-02-28 00:00:00,29.91,102.35,3.04,38.56,38.53,6.22,2.33,0.62,61.84,0.00,0.00,NA,NA,NA,NA,NA,29.24,0.39,186.16,NA,NA,142.18,909.08,-0.20
2021-03-01 00:00:00,28.30,85.65,8.14,52.57,58.62,4.60,3.26,1.51,46.63,0.00,0.00,NA,NA,NA,NA,NA,31.59,0.49,167.80,NA,NA,136.65,909.96,-0.22
2021-03-02 00:00:00,34.37,79.33,6.34,35.15,38.41,3.95,4.32,0.85,50.57,0.00,0.00,NA,NA,NA,NA,NA,36.85,0.46,182.00,NA,NA,120.62,927.62,-0.18
2021-03-03 00:00:00,31.80,88.14,2.35,23.67,12.85,5.92,2.73,1.56,53.22,0.00,0.00,NA,NA,NA,NA,NA,34.76,0.38,169.32,NA,NA,144.32,931.85,-0.19
2021-03-04 00:00:00,29.66,96.44,5.06,55.21,47.04,5.95,3.88,1.17,41.37,0.00,0.00,NA,NA,NA,NA,NA,31.91,0.39,193.34,NA,NA,144.58,917.43,-0.22
2021-03-05 00:00:00,26.49,79.21,8.26,40.31,48.56,4.79,3.74,1.15,37.36,NA,NA,NA,NA,NA,NA,NA,43.80,0.43,176.31,NA,NA,157.06,996.45,-0.18
2021-03-06 00:00:00,27.26,62.70,8.17,63.70,71.87,3.86,3.30,1.19,35.90,NA,NA,NA,NA,NA,NA,NA,42.20,0.41,187.92,NA,NA,155.95,987.96,-0.20
2021-03-07 00:00:00,28.96,71.07,5.66,46.03,51.70,4.68,3.27,1.06,48.46,NA,NA,NA,NA,NA,NA,NA,39.05,0.40,159.48,NA,NA,153.64,970.49,-0.19
2021-03-08 00:00:00,25.55,71.15,6.14,35.22,41.36,5.27,4.80,0.77,35.37,NA,NA,NA,NA,NA,NA,NA,42.95,0.45,180.40,NA,NA,100.10,975.53,-0.16
2021-03-09 00:00:00,25.09,57.67,5.74,30.12,35.86,5.64,4.02,0.91,27.89,NA,NA,NA,NA,NA,NA,NA,53.50,0.50,161.57,NA,NA,149.39,954.13,-0.11
2021-03-10 00:00:00,22.71,48.91,4.56,32.70,37.26,5.73,4.00,0.84,26.43,NA,NA,NA,NA,NA,NA,NA,55.32,0.61,156.20,NA,NA,146.95,927.25,-0.09
2021-03-11 00:00:00,23.33,43.55,3.86,27.82,31.44,6.28,5.92,1.10,30.53,NA,NA,NA,NA,NA,NA,NA,56.85,0.74,149.13,NA,NA,148.32,930.94,-0.09
2021-03-12 00:00:00,27.18,49.36,3.61,34.89,38.14,5.78,5.57,1.33,36.20,NA,NA,NA,NA,NA,NA,NA,39.01,0.64,150.27,NA,NA,133.26,917.03,-0.20
2021-03-13 00:00:00,24.70,58.27,4.42,31.37,35.80,5.90,1.67,1.10,45.72,NA,NA,NA,NA,NA,NA,NA,35.62,0.62,149.65,NA,NA,144.40,912.92,-0.18
2021-03-14 00:00:00,26.15,61.79,5.62,30.78,36.41,5.70,4.98,0.75,49.85,NA,NA,NA,NA,NA,NA,NA,43.34,0.70,144.06,NA,NA,152.02,947.99,-0.15
2021-03-15 00:00:00,25.44,61.93,7.12,39.37,46.49,5.00,4.26,1.08,51.34,NA,NA,NA,NA,NA,NA,NA,32.89,0.66,147.42,NA,NA,154.38,955.44,-0.18
2021-03-16 00:00:00,28.96,64.50,5.22,39.57,44.75,5.26,4.41,1.03,55.93,NA,NA,NA,NA,NA,NA,NA,37.82,0.42,165.40,NA,NA,156.83,962.80,-0.17
2021-03-17 00:00:00,32.28,73.63,6.99,45.92,52.25,4.97,4.81,0.92,49.79,NA,NA,NA,NA,NA,NA,NA,46.62,0.45,151.95,NA,NA,129.96,974.24,-0.14
2021-03-18 00:00:00,32.83,83.89,4.68,39.01,43.69,5.33,4.53,1.12,59.46,NA,NA,NA,NA,NA,NA,NA,43.77,0.37,188.28,NA,NA,140.76,990.13,-0.14
2021-03-19 00:00:00,32.03,95.16,5.21,48.04,53.25,4.68,4.65,1.20,53.45,NA,NA,NA,NA,NA,NA,NA,40.62,0.49,167.08,NA,NA,143.11,989.40,-0.15
2021-03-20 00:00:00,31.59,95.40,5.49,38.42,43.92,5.24,4.77,1.64,59.18,NA,NA,NA,NA,NA,NA,NA,40.09,0.61,159.53,NA,NA,134.15,986.79,-0.15
2021-03-21 00:00:00,31.58,87.47,4.66,44.63,46.19,4.73,5.29,1.48,55.34,NA,NA,NA,NA,NA,NA,NA,34.15,0.42,173.99,NA,NA,147.10,982.93,-0.19
2021-03-22 00:00:00,29.92,89.07,6.81,36.90,43.72,4.81,6.41,1.35,47.21,NA,NA,NA,NA,NA,NA,NA,33.80,0.37,165.54,NA,NA,150.46,981.52,-0.21
2021-03-23 00:00:00,29.58,89.71,6.37,36.02,42.38,5.17,4.35,1.27,42.27,NA,NA,NA,NA,NA,NA,NA,48.25,0.68,156.49,NA,NA,151.91,979.47,-0.11
2021-03-24 00:00:00,34.57,83.33,4.29,38.57,39.70,5.92,5.76,1.40,31.81,NA,NA,NA,NA,NA,NA,NA,50.66,0.44,166.47,NA,NA,140.06,971.67,-0.09
2021-03-25 00:00:00,32.44,92.10,2.67,35.30,22.58,8.01,4.38,1.48,31.74,NA,NA,NA,NA,NA,NA,NA,43.16,0.33,182.53,NA,NA,118.21,981.75,-0.13
2021-03-26 00:00:00,35.40,101.63,2.32,38.65,19.80,8.48,6.08,1.34,52.93,NA,NA,NA,NA,NA,NA,NA,36.84,0.41,180.48,NA,NA,137.77,982.11,-0.18
2021-03-27 00:00:00,34.44,112.06,3.72,35.04,31.35,7.19,3.94,1.25,54.20,0.50,1.51,NA,NA,0.40,0.30,NA,45.90,0.60,151.12,NA,NA,130.53,984.73,-0.11
2021-03-28 00:00:00,35.31,108.03,5.69,31.20,36.89,7.40,2.52,1.42,49.61,0.50,1.50,NA,NA,0.40,0.30,NA,49.13,0.50,200.70,NA,NA,101.95,983.64,-0.08
2021-03-29 00:00:00,37.15,101.28,6.02,36.64,42.66,7.38,3.84,1.09,46.94,0.50,1.50,NA,NA,0.40,0.30,NA,48.16,0.49,182.83,NA,NA,114.98,982.24,-0.09
2021-03-30 00:00:00,39.75,100.19,22.22,58.95,81.16,6.92,1.90,1.66,31.12,0.50,1.50,NA,NA,0.40,0.30,NA,54.67,0.81,227.91,NA,NA,128.98,982.38,-0.06
2021-03-31 00:00:00,42.85,116.74,13.62,72.92,86.54,6.98,4.30,2.09,31.52,0.50,1.50,NA,NA,0.40,0.30,NA,37.86,0.56,213.62,NA,NA,128.64,979.25,-0.15
2021-04-01 00:00:00,39.63,89.05,19.62,55.78,75.41,7.05,3.55,1.28,25.96,0.50,1.50,NA,NA,0.40,0.30,NA,49.69,0.77,242.61,NA,NA,142.49,983.94,-0.11
2021-04-02 00:00:00,34.27,86.07,13.60,61.00,74.60,7.09,2.91,1.30,30.74,0.50,1.50,NA,NA,0.40,0.30,NA,43.82,0.71,223.12,NA,NA,144.41,981.91,-0.15
2021-04-03 00:00:00,35.97,106.86,9.87,45.91,55.78,7.27,3.60,1.50,30.65,0.50,1.50,NA,NA,0.40,0.30,NA,53.96,0.93,237.27,NA,NA,129.75,983.58,-0.07
2021-04-04 00:00:00,38.74,113.33,9.24,53.58,62.85,7.16,5.59,1.50,29.48,0.50,1.50,NA,NA,0.40,0.30,NA,46.29,0.55,207.37,NA,NA,132.06,980.65,-0.12
2021-04-05 00:00:00,44.45,116.04,6.11,31.25,37.36,7.40,3.67,1.11,42.70,0.50,1.50,NA,NA,0.40,0.30,NA,55.74,0.55,223.02,NA,NA,115.57,982.66,-0.07
2021-04-06 00:00:00,39.48,104.33,5.59,20.15,25.74,7.51,3.53,1.37,51.50,0.50,1.50,NA,NA,0.40,0.30,NA,59.30,0.58,165.41,NA,NA,118.44,983.50,-0.03
2021-04-07 00:00:00,36.08,99.83,5.97,31.66,37.63,7.37,3.37,1.12,50.32,0.50,1.50,NA,NA,0.40,0.30,NA,40.29,0.45,182.31,NA,NA,115.39,979.99,-0.16
2021-04-08 00:00:00,37.67,105.61,6.03,28.91,34.94,7.44,6.33,2.56,52.61,0.50,1.50,NA,NA,0.40,0.30,NA,43.29,0.69,189.90,NA,NA,104.27,980.58,-0.13
2021-04-09 00:00:00,38.15,104.01,5.81,28.45,34.27,7.41,4.24,1.28,52.02,0.50,1.50,NA,NA,0.40,0.30,NA,45.70,0.57,160.06,NA,NA,108.33,981.49,-0.11
2021-04-10 00:00:00,40.20,102.10,5.69,26.11,31.80,7.45,2.30,1.69,57.62,0.50,1.50,NA,NA,0.40,0.30,NA,46.98,0.67,149.64,NA,NA,110.43,982.31,-0.09
2021-04-11 00:00:00,34.14,73.86,5.94,21.01,26.95,7.49,4.06,1.30,35.20,0.50,1.50,NA,NA,0.40,0.30,NA,56.18,0.71,160.15,NA,NA,111.91,981.65,-0.07
2021-04-12 00:00:00,28.51,56.98,6.25,19.66,25.90,7.51,3.49,1.45,19.61,0.50,1.50,NA,NA,0.40,0.30,NA,65.23,0.64,164.75,NA,NA,99.82,984.00,-0.02
2021-04-13 00:00:00,26.67,51.93,5.85,16.95,22.80,7.50,3.04,1.17,19.77,0.50,1.50,NA,NA,0.40,0.30,NA,64.34,0.76,156.31,NA,NA,93.67,981.92,-0.02
2021-04-14 00:00:00,27.92,53.47,7.14,24.70,31.84,7.43,3.80,1.41,18.31,0.50,1.50,NA,NA,0.40,0.30,NA,79.05,0.57,199.95,NA,NA,93.78,981.11,0.02
2021-04-15 00:00:00,23.23,39.09,6.86,32.28,39.14,7.38,4.63,2.43,24.49,0.50,1.50,NA,NA,0.40,0.30,NA,77.71,0.48,205.45,NA,NA,116.54,987.79,0.01
2021-04-16 00:00:00,19.75,50.39,7.11,36.18,43.29,7.38,4.78,1.00,29.07,0.50,1.50,NA,NA,0.40,0.30,NA,65.85,0.50,211.60,NA,NA,110.97,984.54,-0.01
2021-04-17 00:00:00,15.28,63.59,6.40,35.81,42.21,7.36,2.41,0.77,41.50,0.50,1.50,NA,NA,0.40,0.30,NA,62.06,0.52,217.39,NA,NA,108.45,976.60,-0.01
2021-04-18 00:00:00,15.28,67.66,5.73,20.49,26.22,7.51,3.42,0.98,41.61,0.50,1.50,NA,NA,0.40,0.30,NA,59.05,0.63,186.66,NA,NA,100.55,962.34,-0.02
2021-04-19 00:00:00,15.28,68.94,7.60,37.41,45.01,7.35,3.08,1.39,30.89,0.50,1.50,NA,NA,0.40,0.30,NA,50.65,0.65,245.05,NA,NA,104.55,951.81,-0.19
2021-04-20 00:00:00,15.28,68.61,6.50,35.52,42.02,7.36,3.66,1.10,36.16,0.50,1.50,NA,NA,0.40,0.30,NA,37.15,0.67,228.79,NA,NA,99.34,958.49,-0.12
2021-04-21 00:00:00,15.28,76.84,6.77,34.04,40.81,7.41,2.49,1.22,38.57,0.50,1.50,NA,NA,0.40,0.30,NA,48.20,0.56,235.62,NA,NA,99.72,958.78,-0.03
2021-04-22 00:00:00,15.28,68.52,5.99,30.81,36.81,7.39,3.03,1.03,45.03,0.50,1.50,NA,NA,0.40,0.30,NA,65.78,0.58,212.51,NA,NA,86.72,959.69,-0.01
2021-04-23 00:00:00,15.28,51.66,6.84,32.84,39.69,7.39,2.76,1.25,33.54,0.50,1.50,NA,NA,0.40,0.30,NA,75.33,0.63,249.36,NA,NA,109.41,956.50,0.02
2021-04-24 00:00:00,15.28,45.47,5.87,23.74,29.61,7.46,2.39,1.50,26.76,0.50,1.50,NA,NA,0.40,0.30,NA,80.04,0.51,200.71,NA,NA,106.21,964.58,0.04
2021-04-25 00:00:00,15.28,69.03,5.66,19.16,24.81,7.50,2.58,0.99,25.11,0.50,1.50,NA,NA,0.40,0.30,NA,68.25,0.43,171.71,NA,NA,105.00,907.58,-0.00
2021-04-26 00:00:00,15.28,80.75,5.18,6.68,11.48,7.64,1.95,0.70,33.93,0.50,1.50,NA,NA,0.40,0.30,NA,55.72,0.43,178.89,NA,NA,107.63,907.28,-0.04
2021-04-27 00:00:00,15.28,91.02,5.15,4.40,9.11,7.66,1.78,1.31,36.00,0.50,1.50,NA,NA,0.40,0.30,NA,55.12,0.44,219.62,NA,NA,103.56,906.23,-0.04
2021-04-28 00:00:00,15.28,99.06,5.15,4.40,9.10,7.66,3.53,1.17,42.45,0.50,1.50,NA,NA,0.40,0.30,NA,49.41,0.39,190.10,NA,NA,114.82,936.12,-0.06
2021-04-29 00:00:00,15.28,88.78,5.13,4.40,9.07,7.66,3.25,0.78,42.59,0.50,1.50,NA,NA,0.40,0.30,NA,58.62,0.53,222.42,NA,NA,100.17,960.36,-0.02
2021-04-30 00:00:00,15.28,74.89,5.11,4.41,9.06,7.66,2.21,1.03,44.68,0.50,1.50,NA,NA,0.40,0.30,NA,63.27,0.45,189.60,NA,NA,96.08,962.11,-0.01
2021-05-01 00:00:00,15.28,77.55,5.11,4.40,9.05,7.66,2.74,1.17,34.04,0.50,1.50,NA,NA,0.40,0.30,NA,65.83,0.51,165.23,NA,NA,107.80,934.15,0.03
2021-05-02 00:00:00,15.28,67.18,37.49,4.86,42.13,7.11,2.63,1.07,19.40,0.50,1.50,NA,NA,0.40,0.30,NA,66.57,0.47,165.00,NA,NA,100.65,931.88,0.01
2021-05-03 00:00:00,15.28,37.33,67.84,5.28,73.12,6.60,3.88,1.28,16.72,0.50,1.50,NA,NA,0.40,0.30,NA,67.25,0.53,168.79,NA,NA,89.94,944.87,0.00
2021-05-04 00:00:00,15.28,56.86,67.79,5.28,73.07,6.59,2.74,1.08,22.17,0.50,1.50,NA,NA,0.40,0.30,NA,72.26,0.50,186.67,NA,NA,92.79,977.42,0.01
2021-05-05 00:00:00,15.28,57.89,67.71,5.28,72.99,6.60,3.45,0.86,26.59,0.50,1.50,NA,NA,0.40,0.30,NA,65.38,0.55,160.87,NA,NA,89.88,975.95,0.01
2021-05-06 00:00:00,15.28,48.53,67.71,5.28,72.98,6.60,4.12,0.94,22.05,0.50,1.50,NA,NA,0.40,0.30,NA,66.04,0.56,163.55,NA,NA,86.06,973.04,0.00
2021-05-07 00:00:00,23.05,47.27,56.08,23.13,79.21,6.60,2.65,0.58,17.15,0.50,1.50,NA,NA,0.40,0.30,NA,68.11,0.56,159.65,NA,NA,92.27,922.19,0.00
2021-05-08 00:00:00,31.24,62.24,35.12,55.55,90.67,6.60,5.01,1.41,18.90,0.50,1.50,NA,NA,0.40,0.30,NA,69.93,0.51,169.00,NA,NA,99.42,853.80,0.01
2021-05-09 00:00:00,28.28,59.28,35.13,55.57,90.70,6.60,3.10,0.83,20.64,0.50,1.50,NA,NA,0.40,0.30,NA,63.21,0.49,152.38,NA,NA,105.38,826.93,-0.02
2021-05-10 00:00:00,29.57,60.57,35.13,50.54,90.75,6.60,2.60,0.94,15.62,0.50,1.50,NA,NA,0.40,0.30,NA,79.21,0.47,188.20,NA,NA,95.82,800.91,0.03
2021-05-11 00:00:00,39.60,70.60,35.13,47.70,90.74,6.60,3.18,1.45,14.09,0.50,1.50,NA,NA,0.40,0.30,NA,77.94,0.46,240.34,NA,NA,119.26,789.16,0.02
