Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,29.854166666666668,74.71875,1.3017361111111112,25.451736111111114,14.595138888888888,2.095486111111111,4.933680555555555,0.5788888888888889,28.243750000000002,0.25625000000000003,4.39375,,,,,22.414583333333336,61.302083333333336,,130.25,,,,712.7708333333334,
2023-01-02,28.822916666666668,72.20833333333333,1.3368055555555556,22.796875,13.215625000000001,2.115972222222222,4.102430555555555,0.3845486111111111,26.618090277777778,0.22291666666666668,4.260416666666667,,,,,21.525000000000002,62.458333333333336,,129.86458333333334,,,,712.5520833333334,
2023-01-03,28.510416666666668,71.31597222222221,1.2833333333333334,23.309722222222224,13.440972222222221,2.091666666666667,4.553819444444445,0.3613888888888889,22.253194444444446,0.234375,3.907291666666667,,,,,20.847916666666666,67.76041666666667,,136.91666666666666,,,,712.7395833333334,
2023-01-04,30.822916666666668,76.875,1.2979166666666666,20.72326388888889,12.069097222222224,2.046527777777778,3.884027777777778,0.45288194444444446,28.842430555555556,0.3527777777777778,2.8520833333333333,,,,,21.08125,67.10416666666667,,130.59375,,,,711.8020833333334,
2023-01-05,29.09375,72.67708333333333,1.3138888888888889,19.62326388888889,11.503472222222221,2.06875,4.543402777777778,0.29961805555555554,28.28826388888889,0.4222222222222222,1.4833333333333334,,,,,20.493750000000002,71.21875,,130.29166666666666,,,,712.1875,
2023-01-06,32.28125,80.625,1.3652777777777778,19.701736111111114,11.590972222222222,2.0975694444444444,4.4892361111111105,0.208125,29.827569444444446,0.29444444444444445,1.03125,,,,,20.867708333333333,69.11458333333333,,128.23958333333334,,,,713.1458333333334,
2023-01-07,37.6875,94.03125,1.3225694444444445,20.37986111111111,11.912152777777777,2.1166666666666667,5.001041666666667,0.3499305555555556,30.297812500000003,0.48541666666666666,1.7249999999999999,,,,,20.85,69.19791666666667,,127.5,,,,712.75,
2023-01-08,46.958333333333336,117.26041666666667,1.3274305555555557,22.931944444444444,13.275,2.1395833333333334,4.40625,0.6576736111111111,31.95284722222222,0.9097222222222222,3.2458333333333336,,,,,21.140625,66.26041666666667,,121.86458333333333,,,,711.7916666666666,
2023-01-09,42.802083333333336,106.90625,1.2840277777777778,27.45347222222222,15.643055555555556,2.070138888888889,5.54375,0.6328787878787879,27.868229166666666,0.8787878787878788,3.127272727272727,,,,,20.282291666666666,57.479166666666664,,134.59375,,,,712.375,
2023-01-10,37.6875,94.1875,1.3381944444444445,25.786458333333332,14.800694444444446,2.0677083333333335,5.2131944444444445,0.5115972222222223,29.556875,0.7125,2.5343750000000003,,,,,20.075,61.947916666666664,,129.97916666666666,,,,712.1875,
2023-01-11,33.791666666666664,84.6875,1.3499999999999999,29.717708333333334,16.90277777777778,1.9937500000000001,5.6968749999999995,0.6330416666666666,24.5603125,0.8891666666666665,3.1195833333333334,,,,,20.588541666666668,52.302083333333336,,135.20833333333334,,,,710.5520833333334,
2023-01-12,38.458333333333336,96.23958333333333,1.3531250000000001,32.996180555555554,18.647222222222222,1.9645833333333333,5.330555555555556,0.5643115942028986,23.65392361111111,0.7902173913043479,2.798550724637681,,,,,21.251041666666666,51.239583333333336,,135.03125,,,,709.53125,
2023-01-13,38.447916666666664,96.13541666666667,1.3336805555555555,32.465624999999996,18.353125000000002,2.011458333333333,5.184027777777778,0.4707539682539683,25.44496527777778,0.69875,2.338888888888889,,,,,21.344791666666666,53.0625,,135.67708333333334,,,,709.8229166666666,
2023-01-14,37.15625,92.9375,1.4020833333333333,29.977430555555557,17.085416666666667,2.032986111111111,4.403125,0.5529166666666666,27.79065972222222,0.7760416666666666,2.729861111111111,,,,,20.947916666666668,53.885416666666664,,138.36458333333334,,,,709.8958333333334,
2023-01-15,31.927083333333332,79.83333333333333,1.2725694444444444,27.482986111111114,15.647222222222224,2.0482638888888887,5.133680555555555,0.3028645833333333,25.24208333333333,0.42604166666666665,1.5036458333333333,,,,,21.238541666666666,50.8125,,140.71875,,,,708.9375,
