Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2020-01-01 00:00:00,30.25,64.25,22.32,40.19,39.50,2.34,8.32,0.69,42.52,3.08,173.45,NA,NA,NA,NA,23.32,74.04,NA,269.71,NA,NA,NA,724.51,NA
2020-01-02 00:00:00,18.67,50.25,12.75,34.20,28.56,1.92,8.36,0.54,48.67,2.95,178.88,NA,NA,NA,NA,23.95,69.51,NA,242.39,NA,NA,NA,725.31,NA
2020-01-03 00:00:00,23.12,59.04,8.89,32.13,24.33,2.35,8.42,0.50,53.44,3.24,194.16,NA,NA,NA,NA,25.02,65.69,NA,222.83,NA,NA,NA,723.98,NA
2020-01-04 00:00:00,46.25,103.42,33.93,41.37,48.90,3.77,8.39,1.01,68.32,6.62,231.68,NA,NA,NA,NA,25.31,62.89,NA,168.97,NA,NA,NA,722.31,NA
2020-01-05 00:00:00,45.02,84.16,4.17,29.49,19.07,3.30,8.50,0.47,89.69,3.96,256.65,NA,NA,NA,NA,25.66,63.85,NA,198.23,NA,NA,NA,721.76,NA
2020-01-06 00:00:00,21.93,64.19,32.95,50.23,53.51,2.90,9.51,0.48,20.96,3.67,115.42,NA,NA,NA,NA,24.38,68.37,NA,268.27,NA,NA,NA,724.60,NA
2020-01-07 00:00:00,17.56,56.42,27.58,40.65,44.06,2.06,8.25,0.60,38.75,2.53,100.02,NA,NA,NA,NA,24.54,64.98,NA,266.20,NA,NA,NA,724.28,NA
2020-01-08 00:00:00,29.31,75.45,14.08,48.02,36.99,2.50,8.98,0.60,62.52,2.52,95.67,NA,NA,NA,NA,24.87,60.41,NA,246.47,NA,NA,NA,723.48,NA
2020-01-09 00:00:00,36.33,91.16,19.04,51.18,42.70,3.05,8.52,0.78,78.98,2.85,96.24,NA,NA,NA,NA,24.91,59.04,NA,247.76,NA,NA,NA,723.34,NA
2020-01-10 00:00:00,37.33,94.19,24.06,56.06,49.38,4.25,8.43,0.86,60.51,2.73,99.99,NA,NA,NA,NA,24.27,57.31,NA,269.69,NA,NA,NA,723.26,NA
